epsiode,reward
523,-14.670773875821734
524,-11.868855205121653
525,-22.030168929359665
526,-31.32034255504737
527,-0.7808002855076818
528,-11.237884787593588
529,-15.958559247115993
530,-12.18657722001022
531,8.954215714418785
532,-2.581192894210664
533,-12.243520815163619
534,-29.087959239634486
535,-12.607301643105044
536,-11.311011770774503
537,9.196265583850472
538,-11.237233065287308
539,-14.406383657342344
540,7.825008141267212
541,-12.641273566710947
542,-13.524104278476754
543,-12.29821524344262
544,-5.37140077761958
545,-15.44251747019901
546,-11.080596655589648
547,-13.355941371039153
548,-11.877631903674466
549,-30.774779846384465
550,-11.009625694486166
551,-13.263833117294585
552,-11.039414255526879
553,8.770040935985422
554,-11.253209325760457
555,-34.36582277590755
556,-11.211024206801882
557,9.261649043120523
558,-12.083495270848513
559,-12.830485084714148
560,-5.985374528220255
561,-24.947171303367725
562,-14.160819109588042
563,-39.010619162603135
564,-10.97424867389337
565,-38.798251244348556
566,-17.62947408457932
567,-56.36344413086094
568,-11.279534299022822
569,-43.57725298001208
570,-11.459906938147032
571,-48.702914370484095
572,-11.884406570617882
573,-58.380177211525385
574,-11.809315490407666
575,-46.46637094706529
576,-11.514985368544822
577,-46.81714696789888
578,-11.37926606394976
579,-36.8407923146238
580,-11.383572579530894
581,-56.12533511396123
582,-12.239711841260265
583,-51.724932542575566
584,-15.555002234505178
585,-49.65293081354864
586,-11.491010385013034
587,-44.19786107634909
588,-11.428250332162284
589,-35.70914705247517
590,-2.7830822776208657
591,-55.924112298287014
592,-12.004616016782041
593,-39.43831073661564
594,-1.4915683155135095
595,-46.68734327374957
596,-15.162037377610634
597,-44.82674277398993
598,-12.812225953984184
599,-36.1563917498257
600,-11.134783008876722
601,-27.355237635085583
602,-11.6728816632712
603,-20.213224385638934
604,-11.014774865523282
605,-7.196517791494749
606,-11.904481829975271
607,-17.8513409446065
608,-11.778397318669837
609,-31.92759546860316
610,-13.494542081633647
611,-25.83950189787838
612,-12.274641260694501
613,-20.004836491247794
614,-13.272574880350861
615,-32.709042513316284
616,-11.445671417452973
617,-20.853013676248217
618,-15.190221454551962
619,-41.35591829851527
620,-15.798161012103952
621,-11.873155889785517
622,-12.239949695089479
623,-50.009406290613235
624,-11.281856420188431
625,-12.963703815798738
626,9.618411805904826
627,-13.495313140488406
628,-10.87169859051521
629,-25.08500536782052
630,-10.969112634040052
631,-12.691244413732088
632,-13.763552893302773
633,-29.567904051479367
634,-11.40890528861294
635,3.1004095347774623
636,-17.403511314817763
637,-17.213760306875272
638,-11.524076801064114
639,-26.6569855763012
640,-11.652406644263179
641,-28.465227743194486
642,-12.58251302977496
643,-9.381573563442865
644,-11.167622146687023
645,8.170852157640699
646,-12.231977233756226
647,-14.260990212267739
648,-12.17890630882128
649,-48.52885719363525
650,-10.580815405161758
651,-40.38179440031285
652,9.64031654902503
653,-42.45761664163108
654,-11.537620395857129
655,-38.491923885141745
656,4.9057726522951635
657,-33.8918232138704
658,-13.238370187473915
659,-36.945206573100755
660,-11.04266908641505
661,-35.09489073900201
662,-8.655840965704414
663,3.7549040577529986
664,-10.939704552609605
665,-45.70513200248398
666,-11.174123373104672
667,-48.38891322571544
668,-11.485894613496633
669,-24.526685528206517
670,-11.495487357164986
671,-29.634950503270616
672,-11.230108100768453
673,-18.33889201094072
674,-11.866957898128149
675,-1.4356238581921748
676,9.858742223315957
677,-10.655850960061702
678,-11.075781780129967
679,-19.65539204391521
680,-11.39223671930337
681,-26.778793833091694
682,-6.475604337755791
683,-20.6207088945628
684,-14.699207116893856
685,-24.726241265714833
686,-11.271085501853717
687,7.191634333063986
688,-11.015517094106928
689,-22.743621082813092
690,-10.888383620742713
691,-33.22916567873701
692,-11.20644341858097
693,-30.717286958146445
694,-12.640040194115528
695,-27.912135962782635
696,-14.482566645357174
697,-28.575066347761048
698,-12.196979869719204
699,-42.18938597659739
700,-11.796932303216348
701,-13.730547909275852
702,-12.68716029222919
703,-11.046269712353483
704,-10.371998589805386
705,-29.14025111336316
706,9.637345201023784
707,-18.907699987330837
708,-11.672054250616325
709,7.217115542670301
710,-11.15580760581272
711,-28.972186435175384
712,-11.989940098880862
713,-13.472438225005266
714,-12.751711251394838
715,-20.34226246549873
716,-14.972842013227503
717,-25.80595733039516
718,-11.47502021783108
719,-37.03666956270943
720,-15.265416148526016
721,-32.8238341057506
722,-14.26273160413903
723,-26.19087696084469
724,-11.456176470268375
725,-35.529864051516995
726,-11.191932457819286
727,-15.177188214203639
728,-11.155380531509003
729,-35.9695867105669
730,-0.03734580067581006
731,-32.56945212867136
732,8.895892249810151
733,-36.61410716925718
734,-13.433837759285126
735,-16.87334018221957
736,-11.874690026596003
737,-12.841212527483215
738,-13.432882256777381
739,-34.82404411496123
740,-14.462138739677282
741,-24.400307335528616
742,-14.35809359908474
743,-5.152342682791504
744,-11.113912280091208
745,-31.670906421036346
746,-16.231545669440532
747,-36.55490191652972
748,-11.811357234803975
749,-32.539518691378845
750,-13.037837837893452
751,-33.90760635701215
752,-0.07333824920622085
753,-29.50179084097391
754,-11.410076371147722
755,-24.397214713365575
756,8.266673584854372
757,-31.15907659371103
758,-11.334979513156028
759,-24.96706784822265
760,9.322596350064327
761,-20.558322944216933
762,-5.585687162268655
763,-11.175260727380843
764,-11.186353423363615
765,8.759457562598234
766,-13.338252610867993
767,6.7728614511250385
768,-14.074472899080833
769,-13.202045163727098
770,-13.073171996879474
771,-24.6100436301841
772,-11.397420751627617
773,-25.904784702876952
774,-11.35759297317496
775,-14.834271014129486
776,-11.284372967300776
777,-11.968761086229396
778,9.846812725659193
779,-27.821912394616913
780,-3.1972862003571803
781,-16.50577054554199
782,-11.529844172133197
783,9.259825495956719
784,-13.280703574738613
785,9.406412524300219
786,-11.720095319290733
787,-19.786327341606924
788,-15.390996932518368
789,-21.5250074153913
790,-11.055124696398982
791,-4.175844420148829
792,-10.871372781120936
793,-12.470024332234548
794,-11.178324624773293
795,-11.961867400091165
796,-13.177675109497583
797,-14.759378572876564
798,9.166123453410746
799,-4.641712980389207
800,9.838346753227432
801,-13.701498127154732
802,-16.306937743279413
803,-17.288272974325984
804,9.870289483230218
805,-15.543443382097198
806,-11.222969991285652
807,-24.386298000561233
808,-12.286325705360461
809,9.659480491613214
810,-12.438962379770132
811,-33.887140086488515
812,-11.150046828841282
813,-11.72194211631627
814,-11.11875031038317
815,-33.208815489326476
816,-13.468979287154031
817,-25.567100348843105
818,-12.1244864063734
819,-28.174925349948964
820,-10.867647941197657
821,-26.7073048765365
822,-11.249300395450884
823,8.655683955288694
824,-11.428096776094879
825,-18.481238875930323
826,-11.224130447293277
827,-19.32508844419383
828,-11.548812136430556
829,-2.5980386585394677
830,-12.470053740432931
831,-12.062551036914078
832,-11.717322131283105
833,-2.2582113087870077
834,-11.549310664813556
835,5.981992687386816
836,-11.146739352826959
837,-22.228155321092643
838,-11.184918175193605
839,7.259179053640502
840,-12.74752723447865
841,-6.296680169213641
842,-11.459009072458212
843,9.658104652471238
844,-11.360675447453962
845,-12.122517975903792
846,-11.268550234780237
847,-20.633265248345722
848,-11.269926742956558
849,-12.582610620826491
850,9.929292651330998
851,-20.036020243860985
852,9.937452229013616
853,-3.6323828584380196
854,-11.34760770865502
855,-14.239050576421041
856,-11.413714834493259
857,-12.983529372135138
858,-11.420592972951741
859,-11.913243524698062
860,-11.264586968121352
861,9.533377340422476
862,-12.79889535079067
863,-12.161708392745568
864,-11.64609467258029
865,4.853864458377095
866,-11.324501004426157
867,-14.043448986445389
868,-11.540822294869418
869,9.378302706240566
870,7.924018979735802
871,-11.947456932224835
872,-12.02942706628645
873,-0.525097875998386
874,-11.602737939465403
875,-11.678025048588841
876,-11.286700967850685
877,-12.555988737723016
878,-0.5472362287032904
879,-11.409696939854411
880,-10.542618524991836
881,-8.879137951257828
882,-11.501700862115701
883,-14.129237250185845
884,-11.23361068910915
885,-11.761317301768603
886,-8.539357780011793
887,-9.03300372334858
888,-14.155333260795764
889,-2.5778485620560825
890,-11.086316924695621
891,-13.936050515573235
892,-7.091313108335017
893,-14.254385282348224
894,-11.692539927093057
895,-11.928935149567293
896,-11.115717153065132
897,-12.620997655063288
898,-13.908984139536711
899,-12.232194758259288
900,-11.568663490171026
901,9.320704766440842
902,-6.821363833570622
903,-12.246516840682183
904,-11.782497041693874
905,-23.955495665359436
906,4.879685262124302
907,-13.749031836036508
908,7.621094931996431
909,-16.872126973755798
910,-11.540045468678697
911,-12.46286072337912
912,-9.179124646940435
913,-26.996803326732152
914,-11.286064645315813
915,-15.516273827382665
916,-11.252520986044626
917,-3.7191668176372956
918,-11.306193307240239
919,-14.05123238342825
920,-12.496679281949424
921,-11.976640165487673
922,-12.277263459410891
923,7.835826612351952
924,-11.394390566974685
925,-6.449158342518862
926,9.946539463055862
927,-8.259168050930917
928,-11.087786051557067
929,-12.065691017212819
930,-12.134345179812168
931,-18.227322752538434
932,-12.397562209183743
933,9.599580012273554
934,-13.223350316098792
935,-5.718535852377092
936,-11.164766669887852
937,-12.195149157186425
938,-11.324422012140454
939,-16.8512642000925
940,-23.631973175858143
941,-0.11406147527053179
942,-0.09046404006488254
943,-12.947114977197547
944,-6.101345182897823
945,-10.87221728594336
946,9.966183215543147
947,-22.29492871037815
948,-11.341420681552366
949,-14.378263442910423
950,-12.793585597410484
951,-12.934653962921548
952,-17.56030519766457
953,-21.733820772588217
954,-11.583789894649792
955,-9.709653839998227
956,-13.067609522973859
957,-12.66928061173304
958,-11.307044867328575
959,-12.045927687461253
960,-12.413274540711788
961,9.41517219900263
962,-7.093666980159281
963,-22.69481674310438
964,-5.946285834382755
965,-22.60940383228428
966,-11.325898326309444
967,8.26210660395409
968,-11.043949122049812
969,-15.702787577128106
970,-15.280476289271352
971,-12.135668969265948
972,-11.110517344526873
973,-11.844250251701407
974,-12.752011258907602
975,-9.729382249941157
976,-5.927406674320196
977,9.067313475196078
978,-11.91267609322364
979,-1.1450859312321198
980,-11.867547165809269
981,-6.009114515029783
982,-11.083483341957216
983,-12.276028297750724
984,-6.08185721712625
985,-13.482975783743244
986,9.922586909154594
987,-1.8794545255689687
988,-11.667882910421028
989,-15.137863496731462
990,-11.753971124609679
991,-15.381378551858958
992,-5.911801629014327
993,-12.016268506954036
994,-12.352524691295883
995,-17.620268203402397
996,-11.196320199304278
997,-12.651070739324595
998,-16.19543540869276
999,-10.261316940469483
1000,-11.91767535568319
1001,-12.432641219773606
1002,-11.553692698437313
1003,-12.023885688354422
1004,-11.363825747460611
1005,-16.00864284161416
1006,-13.9393601000793
1007,-11.89454979739368
1008,-11.661240055838729
1009,-13.648840412190438
1010,8.674807384466806
1011,-23.52165508614533
1012,-12.818799734264658
1013,9.105349185264664
1014,-11.192854802636656
1015,9.303622556000487
1016,-11.756190812629052
1017,8.817942240415231
1018,-11.101039096462014
1019,-23.722061742554786
1020,-11.52360536082206
1021,-13.20099660470675
1022,-11.740554534869467
1023,-13.212776152055351
1024,-11.25600797731013
1025,-15.478034666105104
1026,-12.949001255402461
1027,4.9575287772449625
1028,-11.350216293741436
1029,-26.6697835134674
1030,-10.863955442234019
1031,-30.089283595944988
1032,0.6968601930907585
1033,-25.35190529814175
1034,-12.579956315996712
1035,-22.82333995638689
1036,-12.367516089310872
1037,-31.92041782163401
1038,-12.026602856122059
1039,-36.00762906778267
1040,-11.521978559028778
1041,9.444066943917795
1042,-11.758059007264157
1043,-0.9198361786413173
1044,-11.233533192497438
1045,-18.16106457113007
1046,-11.407535483284189
1047,5.803419176203356
1048,-11.32776826157781
1049,-12.42010321635625
1050,-11.306633790358577
1051,-1.0625872616818652
1052,6.33330732669299
1053,-11.997089327848013
1054,-7.572181275209786
1055,-17.465655006969083
1056,-10.921381509181298
1057,-19.61155477486001
1058,-12.425349830873802
1059,-21.56486350028959
1060,-20.77189538627374
1061,-13.58383253266635
1062,-10.867561113563365
1063,9.26183869536107
1064,-3.4786428781773924
1065,-22.664681720084484
1066,-13.232506546185913
1067,-12.026263623526564
1068,-11.135981943018765
1069,8.990423341727666
1070,-9.157616803588269
1071,-14.263422306305223
1072,-8.187859868523836
1073,-14.235749004668001
1074,-3.956502984049002
1075,-11.989498868636982
1076,-11.876775476042198
1077,-14.061818857397299
1078,-11.317155310267738
1079,7.481235623005495
1080,-10.971618950039604
1081,-16.037126353263613
1082,-11.307413277702231
1083,-16.207727858023954
1084,-12.694977429135982
1085,8.69046055787052
1086,-11.18988207292528
1087,-13.339450477017502
1088,8.549504628647114
1089,8.037585413355345
1090,-7.488768856946554
1091,-15.984625766216308
1092,-11.355856554801546
1093,-19.158523866156717
1094,-11.226306288880798
1095,9.436580134645164
1096,-11.258975769460578
1097,-0.796324207179698
1098,4.760818113290651
1099,-19.495700391443332
1100,-13.7630575713708
1101,-13.377581674641968
1102,-11.671639424488788
1103,-18.992920117085568
1104,-11.099080215762323
1105,-12.911551922671105
1106,-11.614796748479202
1107,-8.485934234497266
1108,9.902749394140033
1109,-13.692694696172424
1110,-10.765346002334352
1111,-11.985761394174371
1112,-11.150805433349936
1113,-20.179002723140837
1114,-11.566271904073673
1115,-12.135816883501144
1116,-4.185352893859114
1117,-20.99856992888319
1118,-6.058240506625353
1119,-25.990173194268078
1120,-10.92081825917014
1121,-38.12441793276621
1122,-3.7437425643371176
1123,-11.098365906233324
1124,8.16279454545916
1125,-14.324507549367187
1126,-17.48189659819486
1127,-11.453690949585644
1128,-12.005882328342116
1129,-8.57309171823268
1130,-11.350722662327195
1131,9.19741083723416
1132,-11.746794873136311
1133,9.113434131154474
1134,6.259140605824863
1135,-21.423043340352955
1136,-11.134455254383443
1137,-20.907403125084905
1138,-15.359249114195492
1139,-12.761798365969867
1140,-13.26571821136305
1141,-16.871673789738768
1142,-19.278190378516555
1143,-11.726762244750017
1144,-10.825626719320342
1145,-13.38128702452261
1146,-12.18066360401636
1147,-12.256189269088026
1148,-0.11948801665135184
1149,-17.81568735806778
1150,-12.977964825879067
1151,-17.68386462758214
1152,-11.413618293971318
1153,-11.61092506388459
1154,-11.516548919385055
1155,-14.205533818843456
1156,-11.386321556104242
1157,-13.957008689524901
1158,-11.334916133606926
1159,4.35536614869562
1160,-11.500574481998994
1161,9.562956957264525
1162,-11.341216115256861
1163,9.43280503455702
1164,-11.297863862571411
1165,-13.172661111456701
1166,-11.121903513604153
1167,-6.822055088315144
1168,-5.441933097296194
1169,9.283278033969756
1170,-11.290174268292619
1171,9.142952897219375
1172,-5.59885300276985
1173,-4.943881713139553
1174,-11.009728593581038
1175,-1.8530006555021015
1176,8.256935857097295
1177,-0.8595377571506485
1178,-4.492811689068539
1179,-12.208771770159627
1180,-12.728719870415953
1181,-12.537701728322732
1182,-7.37666840234584
1183,-15.716382712890255
1184,-11.408828916775906
1185,-12.808355596793628
1186,-13.319914244619728
1187,-15.159356833506347
1188,-11.505038924061036
1189,9.344346515281636
1190,-13.945779715561084
1191,-20.936413834425167
1192,-11.614834043500837
1193,-12.57497108285655
1194,-11.355466288877478
1195,6.5818406559268166
1196,9.935094527520917
1197,-6.179786776064462
1198,-14.378638931742115
1199,-12.336017935002966
1200,-12.662473961643084
1201,9.691777802545761
1202,-11.1715383466698
1203,-21.346134571172207
1204,-3.990143266211302
1205,-13.462649738720168
1206,-11.053137669558323
1207,9.235009790935242
1208,-4.264178156143132
1209,-11.318713452132371
1210,-6.207492141729081
1211,-6.4311734977209865
1212,9.879665996440423
1213,-11.786982906307637
1214,-11.34848118730729
1215,9.652005164232527
1216,6.047387874042935
1217,9.394452207901296
1218,9.965174435670084
1219,-5.365305073101204
1220,-10.986117041697154
1221,-15.264609264077247
1222,-11.4481686207176
1223,-12.849669106781377
1224,5.066688008943988
1225,-16.77450220738313
1226,9.90912167063209
1227,-16.554417086717287
1228,-12.120387789291938
1229,-4.355989646454484
1230,-5.297419869917836
1231,8.06627111206421
1232,-13.168555794023165
1233,-12.761485002244438
1234,-13.9634386161206
1235,-12.434853788771216
1236,-11.635610270507076
1237,-16.212002557922514
1238,-11.08458077702103
1239,-8.374476726761719
1240,-0.848382794175367
1241,-15.760345875017073
1242,-11.463647596740188
1243,9.189627602080712
1244,-11.66706404785636
1245,-15.551904933567377
1246,-8.914334638255877
1247,8.883460976396595
1248,-15.278285718381763
1249,-2.9977212855396456
1250,-4.371417152730822
1251,-5.00256571740939
1252,-11.882749414363236
1253,-14.019726521900699
1254,-8.646539028225328
1255,-13.169754163579109
